10.713375182386663 -1.7311404061891906 0.2191118640528132 	0.0 60.0 0.0	10.713375182386663 -1.7311404061891906 0.2191118640528132 
10.718323346327416 -1.7363211110904189 0.21862761448790086 	0.0 60.0 0.0	10.719149547970517 -1.7371849967750421 0.2185426114826745 
10.724964923567669 -1.7432273513018472 0.21797378293368724 	0.0 60.0 0.0	10.724964923567669 -1.7432273513018472 0.21797378293368724 
10.731241674816843 -1.7503323275760394 0.21743578191852134 	0.0 60.0 0.0	10.732031058303086 -1.7512326722092908 0.21736768766657494 
10.7392114768571 -1.7594271539361728 0.21675739833025404 	0.0 60.0 0.0	10.7392114768571 -1.7594271539361728 0.21675739833025404 
10.747413810493128 -1.7686844391552654 0.21613585813541755 	0.0 60.0 0.0	10.747413810493128 -1.7686844391552654 0.21613585813541755 
10.75401067387493 -1.7761183891464825 0.21565638778459012 	0.0 60.0 0.0	10.754834978559813 -1.7770471829889658 0.21559635447167022 
10.76224340803337 -1.7854100996139834 0.21506209811502963 	0.0 60.0 0.0	10.76224340803337 -1.7854100996139834 0.21506209811502963 
10.768822226670416 -1.792857086596591 0.2145855098477965 	0.0 60.0 0.0	10.769643930499086 -1.7937882611535798 0.21452593600775866 
10.776607667460077 -1.802046344041898 0.21407652270283162 	0.0 60.0 0.0	10.77727777557017 -1.8029396099371837 0.214042141955813 
10.782232063387838 -1.8106210609454223 0.21369973114591492 	0.0 60.0 0.0	10.782232063387838 -1.8106210609454223 0.21369973114591492 
10.784620413594503 -1.8153016190731108 0.2134798323182662 	0.0 60.0 0.0	10.784981263705426 -1.8160358504517902 0.21344876099298826 
10.788657690601418 -1.822009350981027 0.21314954890163013 	0.0 60.0 0.0	10.788657690601418 -1.822009350981027 0.21314954890163013 
10.79223520850239 -1.8259567458519257 0.21291244219057548 	0.0 60.0 0.0	10.79223520850239 -1.8259567458519257 0.21291244219057548 
10.797690567812978 -1.8321006532181343 0.21259360285165146 	0.0 60.0 0.0	10.798427254180403 -1.832935735455223 0.2125485195333263 
10.803899134108626 -1.8391391321202306 0.2122272436360062 	0.0 60.0 0.0	10.803899134108626 -1.8391391321202306 0.2122272436360062 
10.808892603327756 -1.8447785848058942 0.2119326432653149 	0.0 60.0 0.0	10.809720569758134 -1.8457217129177934 0.21188972394677577 
10.815456741249847 -1.8523501855503284 0.21152789106204248 	0.0 60.0 0.0	10.815456741249847 -1.8523501855503284 0.21152789106204248 
10.822104717584928 -1.859945487788238 0.21113958789755438 	0.0 60.0 0.0	10.822104717584928 -1.859945487788238 0.21113958789755438 
10.828696956771871 -1.8675791844639562 0.2107534653723361 	0.0 60.0 0.0	10.829538700539445 -1.868530585674641 0.21071935365187086 
10.836979717808845 -1.8770730927466346 0.2103370250213103 	0.0 60.0 0.0	10.837794637551994 -1.8780300089140738 0.21028393717131644 
10.84522177340132 -1.8866246141832193 0.20990625230524226 	0.0 60.0 0.0	10.846048853279854 -1.887580947067768 0.20987162852442626 
10.853523732073278 -1.8961362167778901 0.2094971296755665 	0.0 60.0 0.0	10.853523732073278 -1.8961362167778901 0.2094971296755665 
10.86019762641731 -1.9037870412863995 0.20916454372546756 	0.0 60.0 0.0	10.861033384220107 -1.904747787340412 0.20911711755476026 
10.868469092803323 -1.9134782098240208 0.20871549420190794 	0.0 60.0 0.0	10.869301656207185 -1.914451391935188 0.20868002767692312 
10.873456929393491 -1.9192819007205273 0.20847258864810297 	0.0 60.0 0.0	10.874287008226965 -1.9202488304547813 0.20842326870185557 
10.880055455730435 -1.9270649995068538 0.208120463024317 	0.0 60.0 0.0	10.880055455730435 -1.9270649995068538 0.208120463024317 
10.886791285626082 -1.9348284403420521 0.2078155549848153 	0.0 60.0 0.0	10.887640088479266 -1.9357963822663535 0.2077721536526387 
10.895174454671839 -1.944558525899545 0.20741207772889536 	0.0 60.0 0.0	10.895174454671839 -1.944558525899545 0.20741207772889536 
10.901905655032344 -1.9523603929092843 0.20710129811022676 	0.0 60.0 0.0	10.90275678307463 -1.9533398480590165 0.20707103276873035 
10.910332804111363 -1.962131082044671 0.2067229646567985 	0.0 60.0 0.0	10.910332804111363 -1.962131082044671 0.2067229646567985 
10.917033523755315 -1.969973848850728 0.20640155209920033 	0.0 60.0 0.0	10.917860926780932 -1.9709566331147101 0.20635625357101703 
10.92379877874668 -1.9778280531122974 0.20609910966087303 	0.0 60.0 0.0	10.924635373566773 -1.9788102824419767 0.20605566237725104 
10.932152108430223 -1.987711350028036 0.20569912384878697 	0.0 60.0 0.0	10.932152108430223 -1.987711350028036 0.20569912384878697 
10.938908729798122 -1.9956087596606764 0.2053934426757543 	0.0 60.0 0.0	10.939751034850097 -1.9966040770468538 0.20535357265225204 
10.947285845887002 -2.0055402517649554 0.20500384309671024 	0.0 60.0 0.0	10.947285845887002 -2.0055402517649554 0.20500384309671024 
10.954027865909659 -2.013487433114797 0.20467627306346353 	0.0 60.0 0.0	10.954863887396819 -2.0144835247674706 0.20463378208968755 
10.962390164933161 -2.023474449998652 0.20425211247947211 	0.0 60.0 0.0	10.962390164933161 -2.023474449998652 0.20425211247947211 
10.969187730273575 -2.0314398786684364 0.20391792832165329 	0.0 60.0 0.0	10.97003427858725 -2.032442671942171 0.20387557984882881 
10.977593722452816 -2.0414771897155006 0.2034609647923708 	0.0 60.0 0.0	10.977593722452816 -2.0414771897155006 0.2034609647923708 
10.984317069118724 -2.049553797184025 0.20308772013890936 	0.0 60.0 0.0	10.984317069118724 -2.049553797184025 0.20308772013890936 
10.992803493584816 -2.0596776216721437 0.2026269910729353 	0.0 60.0 0.0	10.992803493584816 -2.0596776216721437 0.2026269910729353 
10.999735567923494 -2.0677249616852507 0.2021783846072062 	0.0 60.0 0.0	11.000613771911553 -2.0687305934380333 0.20213269459880925 
11.008616157102288 -2.0777763804672276 0.2016219098342371 	0.0 60.0 0.0	11.008616157102288 -2.0777763804672276 0.2016219098342371 
11.015905261636021 -2.0858574030548667 0.2011259005394457 	0.0 60.0 0.0	11.016830266409336 -2.08686651060696 0.20106227870996046 
11.02337848567516 -2.093940691754902 0.20065290073321168 	0.0 60.0 0.0	11.024325473660163 -2.0949484783626247 0.2005912607383995 
11.032979526053332 -2.104053285034901 0.20007690979484047 	0.0 60.0 0.0	11.033957018099812 -2.105067596204698 0.20002502352808244 
11.042881800772683 -2.114157188502496 0.19952809793972642 	0.0 60.0 0.0	11.042881800772683 -2.114157188502496 0.19952809793972642 
11.048951533403098 -2.1202489760888668 0.1992246503550063 	0.0 60.0 0.0	11.049968869693942 -2.121269513282897 0.19918707953906617 
11.059156412763443 -2.13046628640533 0.19881278848780193 	0.0 60.0 0.0	11.059156412763443 -2.13046628640533 0.19881278848780193 
11.067163592924494 -2.138663394038602 0.19854297168784324 	0.0 60.0 0.0	11.068005578542518 -2.139651370665426 0.19850170005385426 
11.07368831551429 -2.14692805244367 0.19786809926976695 	0.0 60.0 0.0	11.07368831551429 -2.14692805244367 0.19786809926976695 
11.080032282678275 -2.1553469222026465 0.19729418367035734 	0.0 60.0 0.0	11.080824185092482 -2.156404960466581 0.19721482977095 
11.087980298642336 -2.1659470765328948 0.19654706899116942 	0.0 60.0 0.0	11.087980298642336 -2.1659470765328948 0.19654706899116942 
11.094419912325513 -2.1744535254770057 0.19596913004542407 	0.0 60.0 0.0	11.095230327164138 -2.175520235389591 0.1959039992500347 
11.100926093952985 -2.182988929668312 0.1953981896405065 	0.0 60.0 0.0	11.100926093952985 -2.182988929668312 0.1953981896405065 
11.109158996170159 -2.1936886124703605 0.19470457839251837 	0.0 60.0 0.0	11.109158996170159 -2.1936886124703605 0.19470457839251837 
11.115826565577251 -2.202298611996582 0.19414938283725142 	0.0 60.0 0.0	11.116662719404253 -2.2033792665383984 0.19406922163554885 
11.124224266442425 -2.2131525238249097 0.1934000116620226 	0.0 60.0 0.0	11.125067299593695 -2.214243313531469 0.19333131487672212 
11.132638412128657 -2.2240702655279208 0.19262404295696492 	0.0 60.0 0.0	11.132638412128657 -2.2240702655279208 0.19262404295696492 
11.137674081534762 -2.2306937015443538 0.19213939700130345 	0.0 60.0 0.0	11.137674081534762 -2.2306937015443538 0.19213939700130345 
11.144443669010684 -2.2395715409615278 0.1915229012733447 	0.0 60.0 0.0	11.145298186891488 -2.2406875547743965 0.19145302787950022 
11.153010500363173 -2.2507273346598993 0.19077524750759983 	0.0 60.0 0.0	11.153870984380582 -2.2518440909223187 0.19069530643180727 
11.16167595699401 -2.2619552915646395 0.1900271399013817 	0.0 60.0 0.0	11.16254945923425 -2.2630848208917413 0.1899592712442077 
11.16869298443077 -2.2709811147724537 0.1894330061038519 	0.0 60.0 0.0	11.169585844255316 -2.272112707578593 0.1893476602883019 
11.174065938702782 -2.277724837074949 0.18890903101937342 	0.0 60.0 0.0	11.174065938702782 -2.277724837074949 0.18890903101937342 
11.181352989695739 -2.286753681220169 0.18824405231791047 	0.0 60.0 0.0	11.182264792689836 -2.2878823642297164 0.1881557100790314 
11.190454247367015 -2.2981374011987867 0.18739964334674172 	0.0 60.0 0.0	11.190454247367015 -2.2981374011987867 0.18739964334674172 
11.197663630424074 -2.3073472097242984 0.18670751410288178 	0.0 60.0 0.0	11.198564051695996 -2.308510086806386 0.18662286831663394 
11.206577465636997 -2.318996390171982 0.18580618297486234 	0.0 60.0 0.0	11.206577465636997 -2.318996390171982 0.18580618297486234 
11.21361873166645 -2.3284369498738116 0.1850454804510546 	0.0 60.0 0.0	11.214494333710554 -2.3296221026665904 0.1849440946366652 
11.22232392177412 -2.340381134097832 0.1840494013503141 	0.0 60.0 0.0	11.22232392177412 -2.340381134097832 0.1840494013503141 
11.229283930947823 -2.3500159051205145 0.1832589625560574 	0.0 60.0 0.0	11.230164660080689 -2.3512297365556023 0.18316087825674937 
11.236375870167329 -2.3597157563535376 0.18248538888883903 	0.0 60.0 0.0	11.237277169462466 -2.3609314827681374 0.18239244176092184 
11.245502609165861 -2.3718455861689307 0.18154885105159943 	0.0 60.0 0.0	11.245502609165861 -2.3718455861689307 0.18154885105159943 
11.25297614368393 -2.3815932304467395 0.18081900059369482 	0.0 60.0 0.0	11.25297614368393 -2.3815932304467395 0.18081900059369482 
11.258614338205511 -2.3889371726744315 0.18027240715411594 	0.0 60.0 0.0	11.258614338205511 -2.3889371726744315 0.18027240715411594 
11.266094554500562 -2.3987918491783304 0.17953971643819866 	0.0 60.0 0.0	11.266094554500562 -2.3987918491783304 0.17953971643819866 
11.273319928293475 -2.4086477853109685 0.1787696839396855 	0.0 60.0 0.0	11.274210925927022 -2.409888749536414 0.17867359651124406 
11.278660940772696 -2.4160607248502473 0.17819874748344006 	0.0 60.0 0.0	11.279581472101654 -2.4172502990847633 0.17811936405154932 
11.287427770096393 -2.4275568321298735 0.1775750234987556 	0.0 60.0 0.0	11.288280895321712 -2.428653797693272 0.177518888309382 
11.294085754353368 -2.436155047796561 0.17713446932568472 	0.0 60.0 0.0	11.294085754353368 -2.436155047796561 0.17713446932568472 
11.300401399191735 -2.44437052501646 0.17672067925786608 	0.0 60.0 0.0	11.301168569727324 -2.445371408052516 0.17667349341396196 
11.3079269592915 -2.454143281950728 0.17622127381510536 	0.0 60.0 0.0	11.30867395075321 -2.455120529547969 0.176168570520699 
11.313889405074946 -2.462020462348306 0.17584381044989914 	0.0 60.0 0.0	11.31463009303311 -2.4629906746135646 0.17579653843466964 
11.321277728465986 -2.4717530247730437 0.17535164378867296 	0.0 60.0 0.0	11.322015969455236 -2.4727274746068204 0.175302099707981 
11.328651240635288 -2.481510019678808 0.17486676581399824 	0.0 60.0 0.0	11.328651240635288 -2.481510019678808 0.17486676581399824 
11.33306831227361 -2.487367144253028 0.17457606539756965 	0.0 60.0 0.0	11.333803865141796 -2.488342664804655 0.17452776976828827 
11.340421227604999 -2.4971363844327357 0.17409226769172562 	0.0 60.0 0.0	11.340421227604999 -2.4971363844327357 0.17409226769172562 
11.3462866455978 -2.5049352885673173 0.17361710636159033 	0.0 60.0 0.0	11.347020647290918 -2.5058995864418847 0.17355110569594756 
11.353567809623875 -2.514663992576679 0.17298605938572134 	0.0 60.0 0.0	11.354296096379151 -2.515645492906792 0.17292274369705912 
11.360815763639579 -2.524468588307144 0.1723754185520762 	0.0 60.0 0.0	11.360815763639579 -2.524468588307144 0.1723754185520762 
11.365174156600617 -2.530363760946777 0.1720093852070908 	0.0 60.0 0.0	11.365174156600617 -2.530363760946777 0.1720093852070908 
11.370985790252341 -2.5382254683156447 0.17151236462188008 	0.0 60.0 0.0	11.371710761580594 -2.5392121157227976 0.17145014097870542 
11.37820967082245 -2.548036074845818 0.17089104317642456 	0.0 60.0 0.0	11.37820967082245 -2.548036074845818 0.17089104317642456 
11.383862908338088 -2.5559432138064295 0.17043616203731665 	0.0 60.0 0.0	11.384575581325628 -2.5569362205405852 0.17037736626850514 
11.389346360007892 -2.563690166419974 0.17004434349048447 	0.0 60.0 0.0	11.389346360007892 -2.563690166419974 0.17004434349048447 
11.394286605135036 -2.570709021693979 0.16968434651625158 	0.0 60.0 0.0	11.394918046764616 -2.5715848458139945 0.1696350765395656 
11.400996697154348 -2.5799324479418004 0.16922096622912985 	0.0 60.0 0.0	11.400996697154348 -2.5799324479418004 0.16922096622912985 
11.406359639890283 -2.587501802919398 0.16885807687751864 	0.0 60.0 0.0	11.406359639890283 -2.587501802919398 0.16885807687751864 
11.41032314772223 -2.593217894017478 0.16857819456381917 	0.0 60.0 0.0	11.410976168500028 -2.5941732084129967 0.16852369335999962 
11.41686373947541 -2.60285056030839 0.16808411128953443 	0.0 60.0 0.0	11.41686373947541 -2.60285056030839 0.16808411128953443 
11.421100216987625 -2.6088193429865925 0.16780183935979404 	0.0 60.0 0.0	11.421811843726864 -2.609819691286461 0.1677560091046339 
11.426707413921264 -2.616829395436419 0.1674245173286545 	0.0 60.0 0.0	11.426707413921264 -2.616829395436419 0.1674245173286545 
11.43220189625481 -2.624901394127619 0.16703149425774405 	0.0 60.0 0.0	11.432883913088666 -2.6259166268151475 0.1669871448514173 
11.43779469430676 -2.6329699048411968 0.16667531423261567 	0.0 60.0 0.0	11.43779469430676 -2.6329699048411968 0.16667531423261567 
11.44198369060829 -2.6390451404560906 0.16640538969901492 	0.0 60.0 0.0	11.442675761649937 -2.6400605870252747 0.1663529499101586 
11.448952669322836 -2.6492427409342767 0.16593595080087647 	0.0 60.0 0.0	11.449655500063486 -2.65026549939099 0.165895170575205 
11.45314240648564 -2.6553578630719343 0.1656658555495482 	0.0 60.0 0.0	11.45383454238764 -2.656379192996013 0.16561394320842077 
11.457268856289943 -2.6615205019400605 0.16537156873572714 	0.0 60.0 0.0	11.457975747289218 -2.6625513955540114 0.1653323958822318 
11.462829784242771 -2.669742710258838 0.16499091939510963 	0.0 60.0 0.0	11.462829784242771 -2.669742710258838 0.16499091939510963 
11.468348753264081 -2.678002652326697 0.16460381620195608 	0.0 60.0 0.0	11.469038751674468 -2.679039737242398 0.16455926376898944 
11.471101223325817 -2.682140191202592 0.1644109363751829 	0.0 60.0 0.0	11.471801601159768 -2.683178692502274 0.1643699550416236 
11.4766377998954 -2.690434111417595 0.16402364290005247 	0.0 60.0 0.0	11.4766377998954 -2.690434111417595 0.16402364290005247 
11.480817666479851 -2.69666911563759 0.16374554821711318 	0.0 60.0 0.0	11.480817666479851 -2.69666911563759 0.16374554821711318 
11.484986313114263 -2.70292387401102 0.16345209285093767 	0.0 60.0 0.0	11.485675979611386 -2.703971035523473 0.16340798794951894 
11.490486849464673 -2.7113105297714952 0.16303817780173802 	0.0 60.0 0.0	11.491204724315693 -2.7123611471378695 0.16298356656246918 
11.49613233479095 -2.7197115565105747 0.16260883543099552 	0.0 60.0 0.0	11.49613233479095 -2.7197115565105747 0.16260883543099552 
11.500293855994961 -2.7260515668114422 0.16227711375091253 	0.0 60.0 0.0	11.500980978722062 -2.727111977405926 0.16221600408597003 
11.504415825456299 -2.7324394785001758 0.16194051087356592 	0.0 60.0 0.0	11.505134290658354 -2.7335044120213468 0.1618840417681912 
11.508662724253746 -2.738812468189053 0.1615917753698634 	0.0 60.0 0.0	11.508662724253746 -2.738812468189053 0.1615917753698634 
11.512842856321676 -2.7452476709395413 0.16121231021559285 	0.0 60.0 0.0	11.513536537940787 -2.746323490343954 0.1611581439184897 
11.517075894100664 -2.7516867355335606 0.16086561165513827 	0.0 60.0 0.0	11.517790065982716 -2.752761085229615 0.1607999310765894 
11.519926230782588 -2.7559868052048557 0.16063311554881662 	0.0 60.0 0.0	11.520636162271714 -2.7570646912070274 0.16056588318879433 
11.525585521666201 -2.764633469912752 0.16015326400892185 	0.0 60.0 0.0	11.525585521666201 -2.764633469912752 0.16015326400892185 
11.529803684926122 -2.771168797146572 0.15977472073614807 	0.0 60.0 0.0	11.530508266997458 -2.7722600641491084 0.15972126698200775 
11.535422221957127 -2.779917378727589 0.1592805048114968 	0.0 60.0 0.0	11.535422221957127 -2.779917378727589 0.1592805048114968 
11.538236250485 -2.7843078299784594 0.15903623230950348 	0.0 60.0 0.0	11.538236250485 -2.7843078299784594 0.15903623230950348 
11.542531379004664 -2.7908805689024163 0.1586881585397137 	0.0 60.0 0.0	11.542531379004664 -2.7908805689024163 0.1586881585397137 
11.545402995327919 -2.7952789358075094 0.1584514846399548 	0.0 60.0 0.0	11.546121238619087 -2.796379356015983 0.1583851259454068 
11.551181397900528 -2.804117019128718 0.15796746674225576 	0.0 60.0 0.0	11.551181397900528 -2.804117019128718 0.15796746674225576 
11.55554734040954 -2.810782521768722 0.15761085890627405 	0.0 60.0 0.0	11.556278200316875 -2.8118970997066057 0.1575573362705937 
11.559949961035741 -2.817447160651163 0.15724632274714756 	0.0 60.0 0.0	11.560685593173076 -2.8185618082447803 0.1571799493074602 
11.5658723388716 -2.826371016800941 0.15672669456105834 	0.0 60.0 0.0	11.5658723388716 -2.826371016800941 0.15672669456105834 
11.568854796924043 -2.830848668569544 0.15646916054546142 	0.0 60.0 0.0	11.568854796924043 -2.830848668569544 0.15646916054546142 
11.574843224297553 -2.8398401917619296 0.15595982797607774 	0.0 60.0 0.0	11.574843224297553 -2.8398401917619296 0.15595982797607774 
11.5793192120465 -2.8466355247643023 0.15556360650757345 	0.0 60.0 0.0	11.5793192120465 -2.8466355247643023 0.15556360650757345 
11.582279566592327 -2.851182028151925 0.15529785807149016 	0.0 60.0 0.0	11.583015714058014 -2.8523235493472114 0.1552340066875877 
11.586674945527093 -2.8580301281415856 0.15488915472624226 	0.0 60.0 0.0	11.587402271732543 -2.8591786713198317 0.15481269607313375 
11.592458011488759 -2.8672447130905567 0.15431631254515138 	0.0 60.0 0.0	11.592458011488759 -2.8672447130905567 0.15431631254515138 
11.596786502144859 -2.874203156836458 0.15387234721397772 	0.0 60.0 0.0	11.597512387550644 -2.8753647819434818 0.15380682684753094 
11.60260230453762 -2.883489884575738 0.15329773619741874 	0.0 60.0 0.0	11.60260230453762 -2.883489884575738 0.15329773619741874 
11.607009360328242 -2.890467985270469 0.15288157668248215 	0.0 60.0 0.0	11.607745021222009 -2.891632289078835 0.15280441981449136 
11.611445814432614 -2.8974814594469223 0.15244784289351263 	0.0 60.0 0.0	11.611445814432614 -2.8974814594469223 0.15244784289351263 
11.615941998126061 -2.904494285015801 0.15202909770378753 	0.0 60.0 0.0	11.615941998126061 -2.904494285015801 0.15202909770378753 
11.620470170643713 -2.9115639056802394 0.15159239213928388 	0.0 60.0 0.0	11.62123211279404 -2.912749228971755 0.1515283951706187 
11.623509067067246 -2.9162959743821233 0.15131209336144286 	0.0 60.0 0.0	11.624273462616628 -2.9174866005501983 0.1512487709161647 
11.6280956563496 -2.923422493917627 0.15090616901507115 	0.0 60.0 0.0	11.6280956563496 -2.923422493917627 0.15090616901507115 
11.632687255526115 -2.93058576620453 0.15049278096266888 	0.0 60.0 0.0	11.632687255526115 -2.93058576620453 0.15049278096266888 
11.635751207060494 -2.935375399410617 0.15023195952184915 	0.0 60.0 0.0	11.636522233731654 -2.9365808204107466 0.15017667079943464 
11.640248177001283 -2.9425770095425676 0.14987692550882598 	0.0 60.0 0.0	11.640973718829827 -2.943781092559604 0.14980625700568034 
11.646123476473399 -2.9522332472148847 0.14938933368829774 	0.0 60.0 0.0	11.646123476473399 -2.9522332472148847 0.14938933368829774 
11.650474591981435 -2.9593615284104615 0.14914362511286486 	0.0 60.0 0.0	11.651182577392248 -2.9605173929762287 0.14911142142750552 
11.654651497025597 -2.966162273243981 0.1489469076659644 	0.0 60.0 0.0	11.655333393437722 -2.9672716530641807 0.14891972517234958 
11.659948663441703 -2.974820435486457 0.1487140653758977 	0.0 60.0 0.0	11.659948663441703 -2.974820435486457 0.1487140653758977 
11.663886184219152 -2.981182222112153 0.14852506088013273 	0.0 60.0 0.0	11.66453393687906 -2.982241717294606 0.1485039306364518 
11.669056166080232 -2.9896803139782193 0.14830058256027479 	0.0 60.0 0.0	11.669056166080232 -2.9896803139782193 0.14830058256027479 
11.672912894596067 -2.9960717457348025 0.1481472122055989 	0.0 60.0 0.0	11.67355773675601 -2.997139314117085 0.1481145151786878 
11.675493449693668 -3.0003418971359395 0.14804456604293328 	0.0 60.0 0.0	11.676140278470356 -3.001402732718553 0.14801058686265667 
11.67938535130967 -3.006727803339203 0.14786781987209996 	0.0 60.0 0.0	11.680031691252715 -3.007794526451633 0.1478467123562949 
11.683260166288584 -3.0131079146931796 0.14769979656783816 	0.0 60.0 0.0	11.683904371575238 -3.0141719462087764 0.14766662540380848 
11.68710963903635 -3.0195045846941184 0.14752389027396512 	0.0 60.0 0.0	11.68710963903635 -3.0195045846941184 0.14752389027396512 
11.689680642882799 -3.0237564477648817 0.14740606681128093 	0.0 60.0 0.0	11.689680642882799 -3.0237564477648817 0.14740606681128093 
11.692261781079331 -3.0280001720838357 0.14728564342500103 	0.0 60.0 0.0	11.692261781079331 -3.0280001720838357 0.14728564342500103 
11.694838020687008 -3.0322559479499276 0.14716835907898707 	0.0 60.0 0.0	11.694838020687008 -3.0322559479499276 0.14716835907898707 
11.697411578574453 -3.036500483605977 0.14705265517778726 	0.0 60.0 0.0	11.698065540023222 -3.0375521406766026 0.14702772157119426 
11.70127879063243 -3.0427290923240733 0.14686838033536326 	0.0 60.0 0.0	11.701930598556586 -3.0437577914562084 0.14682781841731235 
11.703883292327852 -3.0468500427083 0.14672938559676768 	0.0 60.0 0.0	11.70453056552811 -3.047878330223014 0.1466902091542792 
11.707782203012336 -3.053049151697749 0.1465207609705279 	0.0 60.0 0.0	11.707782203012336 -3.053049151697749 0.1465207609705279 
11.710365578617775 -3.057193958580271 0.14638966985729607 	0.0 60.0 0.0	11.710365578617775 -3.057193958580271 0.14638966985729607 
11.712942986403213 -3.061349368357874 0.1462606578200289 	0.0 60.0 0.0	11.712942986403213 -3.061349368357874 0.1462606578200289 
11.71551328267573 -3.065514244077491 0.14613250435347813 	0.0 60.0 0.0	11.71551328267573 -3.065514244077491 0.14613250435347813 
11.719351994315403 -3.0717802144523816 0.14595050402534981 	0.0 60.0 0.0	11.719989697246177 -3.0728230229479863 0.14591490617017316 
11.72319316342832 -3.078065032361735 0.1457582971555299 	0.0 60.0 0.0	11.72319316342832 -3.078065032361735 0.1457582971555299 
11.727029195224738 -3.0843391403634755 0.14557561476492992 	0.0 60.0 0.0	11.727029195224738 -3.0843391403634755 0.14557561476492992 
11.730889666075988 -3.0906045464733225 0.14537439065454255 	0.0 60.0 0.0	11.73153366785403 -3.0916541847881476 0.1453470655317421 
11.734738505425248 -3.096872597659008 0.14518541010258681 	0.0 60.0 0.0	11.735378846505526 -3.09791395306339 0.14514833382578568 
11.739869018447571 -3.1052463909634653 0.1449259455140764 	0.0 60.0 0.0	11.740506379773507 -3.1062926420524803 0.14489010186631043 
11.743709226470415 -3.1115511346676854 0.14473005243624515 	0.0 60.0 0.0	11.744349740403699 -3.1126062953322133 0.14470324579484936 
11.747537905157671 -3.1178381457602526 0.14454316756622346 	0.0 60.0 0.0	11.74817421823294 -3.11888196232902 0.14450645855169614 
11.752637767794212 -3.1262253533436777 0.1442864060315746 	0.0 60.0 0.0	11.752637767794212 -3.1262253533436777 0.1442864060315746 
11.756477864953773 -3.132515601915138 0.14408550038925222 	0.0 60.0 0.0	11.757118569448288 -3.133566438898441 0.1440578066767382 
11.759024350883038 -3.136718658491823 0.14395749388970175 	0.0 60.0 0.0	11.759663626881405 -3.137771898455334 0.1439302513331849 
11.76157189618133 -3.140927712670937 0.14383072899756472 	0.0 60.0 0.0	11.762211941238206 -3.141980352577768 0.14380272636946378 
11.764119750318919 -3.1451353100257506 0.14370151498644057 	0.0 60.0 0.0	11.76475891147875 -3.146189839155781 0.14367312574838628 
11.767923045336232 -3.1514532214210504 0.1435150215112228 	0.0 60.0 0.0	11.76855555843504 -3.1525005046354977 0.14348067959944977 
11.772989049107409 -3.1598427963364344 0.14325619553163155 	0.0 60.0 0.0	11.772989049107409 -3.1598427963364344 0.14325619553163155 
11.775516384183831 -3.1640413260792215 0.1431262641047309 	0.0 60.0 0.0	11.775516384183831 -3.1640413260792215 0.1431262641047309 
11.779313218460928 -3.1703560184254513 0.14293898656212686 	0.0 60.0 0.0	11.779313218460928 -3.1703560184254513 0.14293898656212686 
11.78182945421689 -3.1745841805382256 0.14279444255260992 	0.0 60.0 0.0	11.78245863406952 -3.175642012572517 0.14275490479337588 
11.78432477178103 -3.1787529925391667 0.1426278376123118 	0.0 60.0 0.0	11.784948978271132 -3.179788631006211 0.14258216665027146 
11.789292811031714 -3.1870251974712858 0.14229564447641008 	0.0 60.0 0.0	11.789910944619002 -3.188056997597279 0.14225007597347483 
11.791774209784236 -3.1911683231816284 0.14212935127149184 	0.0 60.0 0.0	11.79239420935194 -3.192206507124972 0.1420843995271874 
11.7954987632736 -3.1974065089538755 0.14187810365048525 	0.0 60.0 0.0	11.796120078998122 -3.198450294388067 0.1418417286412076 
11.800446325974285 -3.2057699753397983 0.14155372921222648 	0.0 60.0 0.0	11.800446325974285 -3.2057699753397983 0.14155372921222648 
11.804133750738117 -3.2120611344679517 0.14132097275739508 	0.0 60.0 0.0	11.804133750738117 -3.2120611344679517 0.14132097275739508 
11.807826768278133 -3.2183805717688756 0.1410794966971069 	0.0 60.0 0.0	11.808443504120923 -3.219436777038659 0.14104484133364364 
11.812728493341673 -3.2268443189463767 0.14076841047940367 	0.0 60.0 0.0	11.812728493341673 -3.2268443189463767 0.14076841047940367 
11.81638750986717 -3.233218998195156 0.14054328139297936 	0.0 60.0 0.0	11.816995511285597 -3.2342824430471424 0.1405010394319373 
11.820052348260496 -3.239621233061513 0.1403101414097252 	0.0 60.0 0.0	11.820052348260496 -3.239621233061513 0.1403101414097252 
11.822486193500104 -3.2439023137573884 0.14015949842328013 	0.0 60.0 0.0	11.8230969439472 -3.244974594895446 0.1401268290732688 
11.824917897443541 -3.2481952171487976 0.1400242437069087 	0.0 60.0 0.0	11.825525438997794 -3.2492758772110193 0.13997552673118416 
11.829771516627858 -3.256821163594225 0.13965435383584857 	0.0 60.0 0.0	11.829771516627858 -3.256821163594225 0.13965435383584857 
11.832199971023087 -3.2611483927962723 0.13947310912184244 	0.0 60.0 0.0	11.832199971023087 -3.2611483927962723 0.13947310912184244 
11.835846639951725 -3.2676518518953657 0.13920189412223055 	0.0 60.0 0.0	11.83645477776382 -3.2687203591898495 0.13915629889607845 
11.838306068294862 -3.2718811412142443 0.13900685303135685 	0.0 60.0 0.0	11.838924767813225 -3.272939993462593 0.13895366466831913 
11.840780017411682 -3.2760978885621697 0.13880205620168834 	0.0 60.0 0.0	11.84140031361386 -3.277156709209528 0.1387495343926583 
11.845736736955018 -3.2845305707428665 0.13839119612890854 	0.0 60.0 0.0	11.845736736955018 -3.2845305707428665 0.13839119612890854 
